seed	classification	layout_id	rank_cells	count	total	frequency
0	straight	mask_135e	1,2,3,4,6,8,9,12	191	18815065	1.015143981697645e-05
0	straight	mask_136d	0,2,3,5,6,8,9,12	195	18815065	1.0364035415237736e-05
0	straight	mask_136e	1,2,3,5,6,8,9,12	597	18815065	3.1729893040497069e-05
0	straight	mask_138f	0,1,2,3,7,8,9,12	81	18815065	4.3050608647910593e-06
0	straight	mask_1397	0,1,2,4,7,8,9,12	3685	18815065	0.00019585369489821054
0	straight	mask_139b	0,1,3,4,7,8,9,12	20	18815065	1.0629779913064344e-06
0	straight	mask_139d	0,2,3,4,7,8,9,12	2	18815065	1.0629779913064345e-07
0	straight	mask_139e	1,2,3,4,7,8,9,12	9	18815065	4.7834009608789556e-07
0	straight	mask_13a7	0,1,2,5,7,8,9,12	655	18815065	3.4812529215285728e-05
0	straight	mask_13ab	0,1,3,5,7,8,9,12	5	18815065	2.657444978266086e-07
0	straight	mask_13ad	0,2,3,5,7,8,9,12	37	18815065	1.9665092839169039e-06
0	straight	mask_13ae	1,2,3,5,7,8,9,12	28	18815065	1.4881691878290082e-06
0	straight	mask_13b3	0,1,4,5,7,8,9,12	64646	18815065	0.0034358637612997883
0	straight	mask_13b5	0,2,4,5,7,8,9,12	6408	18815065	0.00034057814841458159
0	straight	mask_13b6	1,2,4,5,7,8,9,12	1226	18815065	6.516055086708443e-05
0	straight	mask_13b9	0,3,4,5,7,8,9,12	12	18815065	6.3778679478386071e-07
0	straight	mask_13ba	1,3,4,5,7,8,9,12	11	18815065	5.8463789521853896e-07
0	straight	mask_13bc	2,3,4,5,7,8,9,12	22	18815065	1.1692757904370779e-06
0	straight	mask_13c7	0,1,2,6,7,8,9,12	44	18815065	2.3385515808741558e-06
0	straight	mask_13cb	0,1,3,6,7,8,9,12	7	18815065	3.7204229695725206e-07
0	straight	mask_13cd	0,2,3,6,7,8,9,12	3	18815065	1.5944669869596518e-07
0	straight	mask_13ce	1,2,3,6,7,8,9,12	22	18815065	1.1692757904370779e-06
0	straight	mask_13d3	0,1,4,6,7,8,9,12	7439	18815065	0.00039537466386642829
0	straight	mask_13d5	0,2,4,6,7,8,9,12	212	18815065	1.1267566707848206e-05
0	straight	mask_13d6	1,2,4,6,7,8,9,12	151	18815065	8.0254838343635805e-06
0	straight	mask_13d9	0,3,4,6,7,8,9,12	5	18815065	2.657444978266086e-07
0	straight	mask_13da	1,3,4,6,7,8,9,12	29	18815065	1.5413180873943301e-06
0	straight	mask_13dc	2,3,4,6,7,8,9,12	7	18815065	3.7204229695725206e-07
0	straight	mask_13e3	0,1,5,6,7,8,9,12	638	18815065	3.3908997922675261e-05
0	straight	mask_13e5	0,2,5,6,7,8,9,12	252	18815065	1.3393522690461075e-05
0	straight	mask_13e6	1,2,5,6,7,8,9,12	383	18815065	2.0356028533518219e-05
0	straight	mask_13e9	0,3,5,6,7,8,9,12	15	18815065	7.9723349347982587e-07
0	straight	mask_13ea	1,3,5,6,7,8,9,12	49	18815065	2.6042960787007645e-06
0	straight	mask_13ec	2,3,5,6,7,8,9,12	59	18815065	3.1357850743539818e-06
0	straight	mask_13f1	0,4,5,6,7,8,9,12	6059	18815065	0.00032202918246628431
0	straight	mask_13f2	1,4,5,6,7,8,9,12	1998	18815065	0.0001061915013315128
0	straight	mask_13f4	2,4,5,6,7,8,9,12	442	18815065	2.3491813607872202e-05
0	straight	mask_13f8	3,4,5,6,7,8,9,12	53	18815065	2.8168916769620515e-06
0	straight	mask_143f	0,1,2,3,4,5,10,12	8359	18815065	0.00044427165146652432
0	straight	mask_145f	0,1,2,3,4,6,10,12	1486	18815065	7.8979264754068079e-05
0	straight	mask_146f	0,1,2,3,5,6,10,12	1169	18815065	6.2131063591861098e-05
0	straight	mask_147b	0,1,3,4,5,6,10,12	167	18815065	8.8758662274087285e-06
0	straight	mask_147d	0,2,3,4,5,6,10,12	55	18815065	2.9231894760926948e-06
0	straight	mask_147e	1,2,3,4,5,6,10,12	478	18815065	2.5405173992223784e-05
0	straight	mask_149f	0,1,2,3,4,7,10,12	152	18815065	8.0786327339289022e-06
0	straight	mask_14af	0,1,2,3,5,7,10,12	777	18815065	4.1296694962254979e-05
0	straight	mask_14b7	0,1,2,4,5,7,10,12	44	18815065	2.3385515808741558e-06
0	straight	mask_14bb	0,1,3,4,5,7,10,12	1	18815065	5.3148899565321726e-08
0	straight	mask_14bd	0,2,3,4,5,7,10,12	3	18815065	1.5944669869596518e-07
0	straight	mask_14be	1,2,3,4,5,7,10,12	28	18815065	1.4881691878290082e-06
0	straight	mask_14cf	0,1,2,3,6,7,10,12	1795	18815065	9.54022747197525e-05
0	straight	mask_14d7	0,1,2,4,6,7,10,12	10	18815065	5.3148899565321721e-07
0	straight	mask_14db	0,1,3,4,6,7,10,12	5	18815065	2.657444978266086e-07
0	straight	mask_14de	1,2,3,4,6,7,10,12	25	18815065	1.3287224891330431e-06
0	straight	mask_14e7	0,1,2,5,6,7,10,12	241	18815065	1.2808884795242535e-05
0	straight	mask_14eb	0,1,3,5,6,7,10,12	34	18815065	1.8070625852209387e-06
0	straight	mask_14ed	0,2,3,5,6,7,10,12	50	18815065	2.6574449782660861e-06
0	straight	mask_14ee	1,2,3,5,6,7,10,12	269	18815065	1.4297053983071543e-05
0	straight	mask_14f3	0,1,4,5,6,7,10,12	73	18815065	3.8798696682684861e-06
0	straight	mask_14f5	0,2,4,5,6,7,10,12	28	18815065	1.4881691878290082e-06
0	straight	mask_14f6	1,2,4,5,6,7,10,12	244	18815065	1.29683314939385e-05
0	straight	mask_14f9	0,3,4,5,6,7,10,12	9	18815065	4.7834009608789556e-07
0	straight	mask_14fa	1,3,4,5,6,7,10,12	73	18815065	3.8798696682684861e-06
0	straight	mask_14fc	2,3,4,5,6,7,10,12	26	18815065	1.3818713886983649e-06
0	straight	mask_151f	0,1,2,3,4,8,10,12	2744	18815065	0.0001458405804072428
0	straight	mask_152f	0,1,2,3,5,8,10,12	556	18815065	2.955078815831888e-05
0	straight	mask_153e	1,2,3,4,5,8,10,12	254	18815065	1.3499820489591719e-05
0	straight	mask_154f	0,1,2,3,6,8,10,12	25	18815065	1.3287224891330431e-06
0	straight	mask_155b	0,1,3,4,6,8,10,12	21574	18815065	0.0011466343592222508
0	straight	mask_155d	0,2,3,4,6,8,10,12	2	18815065	1.0629779913064345e-07
0	straight	mask_155e	1,2,3,4,6,8,10,12	79	18815065	4.198763065660416e-06
0	straight	mask_156b	0,1,3,5,6,8,10,12	98	18815065	5.208592157401529e-06
0	straight	mask_156d	0,2,3,5,6,8,10,12	42	18815065	2.2322537817435125e-06
0	straight	mask_156e	1,2,3,5,6,8,10,12	91	18815065	4.8365498604442766e-06
0	straight	mask_1579	0,3,4,5,6,8,10,12	829	18815065	4.4060437739651711e-05
0	straight	mask_157a	1,3,4,5,6,8,10,12	657	18815065	3.4918827014416374e-05
0	straight	mask_157c	2,3,4,5,6,8,10,12	40	18815065	2.1259559826128688e-06
0	straight	mask_158f	0,1,2,3,7,8,10,12	6	18815065	3.1889339739193036e-07
0	straight	mask_1597	0,1,2,4,7,8,10,12	1000	18815065	5.3148899565321728e-05
0	straight	mask_159b	0,1,3,4,7,8,10,12	20	18815065	1.0629779913064344e-06
0	straight	mask_159e	1,2,3,4,7,8,10,12	5	18815065	2.657444978266086e-07
0	straight	mask_15a7	0,1,2,5,7,8,10,12	20	18815065	1.0629779913064344e-06
0	straight	mask_15ad	0,2,3,5,7,8,10,12	1	18815065	5.3148899565321726e-08
0	straight	mask_15ae	1,2,3,5,7,8,10,12	4	18815065	2.125955982612869e-07
0	straight	mask_15b3	0,1,4,5,7,8,10,12	2559	18815065	0.0001360080339876583
0	straight	mask_15b5	0,2,4,5,7,8,10,12	138	18815065	7.3345481400143983e-06
0	straight	mask_15b6	1,2,4,5,7,8,10,12	91	18815065	4.8365498604442766e-06
0	straight	mask_15b9	0,3,4,5,7,8,10,12	1	18815065	5.3148899565321726e-08
0	straight	mask_15ba	1,3,4,5,7,8,10,12	5	18815065	2.657444978266086e-07
0	straight	mask_15c7	0,1,2,6,7,8,10,12	6	18815065	3.1889339739193036e-07
0	straight	mask_15cb	0,1,3,6,7,8,10,12	3	18815065	1.5944669869596518e-07
0	straight	mask_15ce	1,2,3,6,7,8,10,12	4	18815065	2.125955982612869e-07
0	straight	mask_15d3	0,1,4,6,7,8,10,12	5585	18815065	0.00029683660407232182
0	straight	mask_15d5	0,2,4,6,7,8,10,12	10	18815065	5.3148899565321721e-07
0	straight	mask_15d6	1,2,4,6,7,8,10,12	33	18815065	1.7539136856556169e-06
0	straight	mask_15d9	0,3,4,6,7,8,10,12	2	18815065	1.0629779913064345e-07
0	straight	mask_15da	1,3,4,6,7,8,10,12	23	18815065	1.2224246900023996e-06
0	straight	mask_15e3	0,1,5,6,7,8,10,12	89	18815065	4.7302520613136333e-06
0	straight	mask_15e5	0,2,5,6,7,8,10,12	42	18815065	2.2322537817435125e-06
0	straight	mask_15e6	1,2,5,6,7,8,10,12	83	18815065	4.4113586639217035e-06
0	straight	mask_15e9	0,3,5,6,7,8,10,12	3	18815065	1.5944669869596518e-07
0	straight	mask_15ea	1,3,5,6,7,8,10,12	25	18815065	1.3287224891330431e-06
0	straight	mask_15ec	2,3,5,6,7,8,10,12	14	18815065	7.4408459391450411e-07
0	straight	mask_15f1	0,4,5,6,7,8,10,12	384	18815065	2.0409177433083543e-05
0	straight	mask_15f2	1,4,5,6,7,8,10,12	465	18815065	2.4714238297874601e-05
0	straight	mask_15f4	2,4,5,6,7,8,10,12	36	18815065	1.9133603843515822e-06
0	straight	mask_15f8	3,4,5,6,7,8,10,12	19	18815065	1.0098290917411128e-06
0	straight	mask_164f	0,1,2,3,6,9,10,12	60	18815065	3.1889339739193035e-06
0	straight	mask_165b	0,1,3,4,6,9,10,12	13	18815065	6.9093569434918247e-07
0	straight	mask_165d	0,2,3,4,6,9,10,12	8	18815065	4.2519119652257381e-07
0	straight	mask_165e	1,2,3,4,6,9,10,12	114	18815065	6.058974550446677e-06
0	straight	mask_166b	0,1,3,5,6,9,10,12	109	18815065	5.793230052620068e-06
0	straight	mask_166d	0,2,3,5,6,9,10,12	85	18815065	4.5176564630523467e-06
0	straight	mask_166e	1,2,3,5,6,9,10,12	275	18815065	1.4615947380463475e-05
0	straight	mask_167a	1,3,4,5,6,9,10,12	111	18815065	5.8995278517507113e-06
0	straight	mask_167c	2,3,4,5,6,9,10,12	64	18815065	3.4015295721805905e-06
0	straight	mask_168f	0,1,2,3,7,9,10,12	50	18815065	2.6574449782660861e-06
0	straight	mask_169e	1,2,3,4,7,9,10,12	2	18815065	1.0629779913064345e-07
0	straight	mask_16a7	0,1,2,5,7,9,10,12	56	18815065	2.9763383756580164e-06
0	straight	mask_16ab	0,1,3,5,7,9,10,12	2	18815065	1.0629779913064345e-07
0	straight	mask_16ad	0,2,3,5,7,9,10,12	10	18815065	5.3148899565321721e-07
0	straight	mask_16ae	1,2,3,5,7,9,10,12	22	18815065	1.1692757904370779e-06
0	straight	mask_16b3	0,1,4,5,7,9,10,12	95	18815065	5.0491454587055641e-06
0	straight	mask_16b5	0,2,4,5,7,9,10,12	39	18815065	2.0728070830475472e-06
0	straight	mask_16b6	1,2,4,5,7,9,10,12	95	18815065	5.0491454587055641e-06
0	straight	mask_16b9	0,3,4,5,7,9,10,12	3	18815065	1.5944669869596518e-07
0	straight	mask_16ba	1,3,4,5,7,9,10,12	5	18815065	2.657444978266086e-07
0	straight	mask_16bc	2,3,4,5,7,9,10,12	6	18815065	3.1889339739193036e-07
0	straight	mask_16c7	0,1,2,6,7,9,10,12	31	18815065	1.6476158865249734e-06
0	straight	mask_16cb	0,1,3,6,7,9,10,12	12	18815065	6.3778679478386071e-07
0	straight	mask_16cd	0,2,3,6,7,9,10,12	4	18815065	2.125955982612869e-07
0	straight	mask_16ce	1,2,3,6,7,9,10,12	53	18815065	2.8168916769620515e-06
0	straight	mask_16d3	0,1,4,6,7,9,10,12	22	18815065	1.1692757904370779e-06
0	straight	mask_16d5	0,2,4,6,7,9,10,12	8	18815065	4.2519119652257381e-07
0	straight	mask_16d6	1,2,4,6,7,9,10,12	70	18815065	3.7204229695725208e-06
0	straight	mask_16da	1,3,4,6,7,9,10,12	30	18815065	1.5944669869596517e-06
0	straight	mask_16e3	0,1,5,6,7,9,10,12	237	18815065	1.2596289196981249e-05
0	straight	mask_16e5	0,2,5,6,7,9,10,12	124	18815065	6.5904635460998935e-06
0	straight	mask_16e6	1,2,5,6,7,9,10,12	569	18815065	3.0241723852668063e-05
0	straight	mask_16e9	0,3,5,6,7,9,10,12	25	18815065	1.3287224891330431e-06
0	straight	mask_16ea	1,3,5,6,7,9,10,12	146	18815065	7.7597393365369723e-06
0	straight	mask_16ec	2,3,5,6,7,9,10,12	87	18815065	4.62395426218299e-06
0	straight	mask_16f1	0,4,5,6,7,9,10,12	160	18815065	8.5038239304514753e-06
0	straight	mask_16f2	1,4,5,6,7,9,10,12	405	18815065	2.1525304323955299e-05
0	straight	mask_16f4	2,4,5,6,7,9,10,12	170	18815065	9.0353129261046935e-06
0	straight	mask_16f8	3,4,5,6,7,9,10,12	88	18815065	4.6771031617483117e-06
0	straight	mask_174e	1,2,3,6,8,9,10,12	4	18815065	2.125955982612869e-07
0	straight	mask_176c	2,3,5,6,8,9,10,12	24	18815065	1.2755735895677214e-06
0	straight	mask_1787	0,1,2,7,8,9,10,12	1	18815065	5.3148899565321726e-08
0	straight	mask_178b	0,1,3,7,8,9,10,12	1	18815065	5.3148899565321726e-08
0	straight	mask_1793	0,1,4,7,8,9,10,12	1336	18815065	7.1006929819269828e-05
0	straight	mask_1795	0,2,4,7,8,9,10,12	5	18815065	2.657444978266086e-07
0	straight	mask_1796	1,2,4,7,8,9,10,12	11	18815065	5.8463789521853896e-07
0	straight	mask_1799	0,3,4,7,8,9,10,12	1	18815065	5.3148899565321726e-08
0	straight	mask_179a	1,3,4,7,8,9,10,12	2	18815065	1.0629779913064345e-07
0	straight	mask_17a3	0,1,5,7,8,9,10,12	70	18815065	3.7204229695725208e-06
0	straight	mask_17a5	0,2,5,7,8,9,10,12	30	18815065	1.5944669869596517e-06
0	straight	mask_17a6	1,2,5,7,8,9,10,12	22	18815065	1.1692757904370779e-06
0	straight	mask_17a9	0,3,5,7,8,9,10,12	1	18815065	5.3148899565321726e-08
0	straight	mask_17aa	1,3,5,7,8,9,10,12	4	18815065	2.125955982612869e-07
0	straight	mask_17ac	2,3,5,7,8,9,10,12	1	18815065	5.3148899565321726e-08
0	straight	mask_17b1	0,4,5,7,8,9,10,12	1306	18815065	6.9412462832310176e-05
0	straight	mask_17b2	1,4,5,7,8,9,10,12	460	18815065	2.4448493800047995e-05
0	straight	mask_17b4	2,4,5,7,8,9,10,12	46	18815065	2.4448493800047991e-06
0	straight	mask_17b8	3,4,5,7,8,9,10,12	4	18815065	2.125955982612869e-07
0	straight	mask_17c3	0,1,6,7,8,9,10,12	7	18815065	3.7204229695725206e-07
0	straight	mask_17c5	0,2,6,7,8,9,10,12	7	18815065	3.7204229695725206e-07
0	straight	mask_17c6	1,2,6,7,8,9,10,12	26	18815065	1.3818713886983649e-06
0	straight	mask_17ca	1,3,6,7,8,9,10,12	7	18815065	3.7204229695725206e-07
0	straight	mask_17cc	2,3,6,7,8,9,10,12	19	18815065	1.0098290917411128e-06
0	straight	mask_17d1	0,4,6,7,8,9,10,12	82	18815065	4.3582097643563818e-06
0	straight	mask_17d2	1,4,6,7,8,9,10,12	75	18815065	3.9861674673991294e-06
0	straight	mask_17d4	2,4,6,7,8,9,10,12	15	18815065	7.9723349347982587e-07
0	straight	mask_17d8	3,4,6,7,8,9,10,12	1	18815065	5.3148899565321726e-08
0	straight	mask_17e1	0,5,6,7,8,9,10,12	187	18815065	9.9388442187151632e-06
0	straight	mask_17e2	1,5,6,7,8,9,10,12	384	18815065	2.0409177433083543e-05
0	straight	mask_17e4	2,5,6,7,8,9,10,12	216	18815065	1.1480162306109493e-05
0	straight	mask_17e8	3,5,6,7,8,9,10,12	27	18815065	1.4350202882636866e-06
0	straight	mask_183f	0,1,2,3,4,5,11,12	494	18815065	2.6255556385268931e-05
0	straight	mask_185f	0,1,2,3,4,6,11,12	178	18815065	9.4605041226272667e-06
0	straight	mask_186f	0,1,2,3,5,6,11,12	67	18815065	3.5609762708765554e-06
0	straight	mask_1877	0,1,2,4,5,6,11,12	26	18815065	1.3818713886983649e-06
0	straight	mask_187b	0,1,3,4,5,6,11,12	12	18815065	6.3778679478386071e-07
0	straight	mask_187d	0,2,3,4,5,6,11,12	3	18815065	1.5944669869596518e-07
0	straight	mask_187e	1,2,3,4,5,6,11,12	41	18815065	2.1791048821781909e-06
0	straight	mask_189f	0,1,2,3,4,7,11,12	6	18815065	3.1889339739193036e-07
0	straight	mask_18af	0,1,2,3,5,7,11,12	27	18815065	1.4350202882636866e-06
0	straight	mask_18b7	0,1,2,4,5,7,11,12	3	18815065	1.5944669869596518e-07
0	straight	mask_18bd	0,2,3,4,5,7,11,12	1	18815065	5.3148899565321726e-08
0	straight	mask_18be	1,2,3,4,5,7,11,12	2	18815065	1.0629779913064345e-07
0	straight	mask_18cf	0,1,2,3,6,7,11,12	131	18815065	6.9625058430571459e-06
0	straight	mask_18d7	0,1,2,4,6,7,11,12	4	18815065	2.125955982612869e-07
0	straight	mask_18de	1,2,3,4,6,7,11,12	6	18815065	3.1889339739193036e-07
0	straight	mask_18e7	0,1,2,5,6,7,11,12	29	18815065	1.5413180873943301e-06
0	straight	mask_18eb	0,1,3,5,6,7,11,12	3	18815065	1.5944669869596518e-07
0	straight	mask_18ed	0,2,3,5,6,7,11,12	14	18815065	7.4408459391450411e-07
0	straight	mask_18ee	1,2,3,5,6,7,11,12	186	18815065	9.8856953191498415e-06
0	straight	mask_18f3	0,1,4,5,6,7,11,12	7	18815065	3.7204229695725206e-07
0	straight	mask_18f5	0,2,4,5,6,7,11,12	6	18815065	3.1889339739193036e-07
0	straight	mask_18f6	1,2,4,5,6,7,11,12	56	18815065	2.9763383756580164e-06
0	straight	mask_18f9	0,3,4,5,6,7,11,12	1	18815065	5.3148899565321726e-08
0	straight	mask_18fa	1,3,4,5,6,7,11,12	8	18815065	4.2519119652257381e-07
0	straight	mask_18fc	2,3,4,5,6,7,11,12	9	18815065	4.7834009608789556e-07
0	straight	mask_191f	0,1,2,3,4,8,11,12	177	18815065	9.407355223061945e-06
0	straight	mask_192f	0,1,2,3,5,8,11,12	4	18815065	2.125955982612869e-07
0	straight	mask_1937	0,1,2,4,5,8,11,12	610	18815065	3.2420828734846255e-05
0	straight	mask_193b	0,1,3,4,5,8,11,12	5	18815065	2.657444978266086e-07
0	straight	mask_193d	0,2,3,4,5,8,11,12	23	18815065	1.2224246900023996e-06
0	straight	mask_193e	1,2,3,4,5,8,11,12	21	18815065	1.1161268908717563e-06
0	straight	mask_1957	0,1,2,4,6,8,11,12	397	18815065	2.1100113127432726e-05
0	straight	mask_195b	0,1,3,4,6,8,11,12	279	18815065	1.4828542978724761e-05
0	straight	mask_195e	1,2,3,4,6,8,11,12	2	18815065	1.0629779913064345e-07
0	straight	mask_1967	0,1,2,5,6,8,11,12	17	18815065	9.0353129261046937e-07
0	straight	mask_196d	0,2,3,5,6,8,11,12	1	18815065	5.3148899565321726e-08
0	straight	mask_196e	1,2,3,5,6,8,11,12	13	18815065	6.9093569434918247e-07
0	straight	mask_1973	0,1,4,5,6,8,11,12	2325	18815065	0.00012357119148937302
0	straight	mask_1975	0,2,4,5,6,8,11,12	25	18815065	1.3287224891330431e-06
0	straight	mask_1976	1,2,4,5,6,8,11,12	57	18815065	3.0294872752233385e-06
0	straight	mask_1979	0,3,4,5,6,8,11,12	24	18815065	1.2755735895677214e-06
0	straight	mask_197a	1,3,4,5,6,8,11,12	12	18815065	6.3778679478386071e-07
0	straight	mask_197c	2,3,4,5,6,8,11,12	2	18815065	1.0629779913064345e-07
0	straight	mask_198f	0,1,2,3,7,8,11,12	1	18815065	5.3148899565321726e-08
0	straight	mask_1997	0,1,2,4,7,8,11,12	555	18815065	2.9497639258753556e-05
0	straight	mask_199e	1,2,3,4,7,8,11,12	5	18815065	2.657444978266086e-07
0	straight	mask_19a7	0,1,2,5,7,8,11,12	1	18815065	5.3148899565321726e-08
0	straight	mask_19ae	1,2,3,5,7,8,11,12	1	18815065	5.3148899565321726e-08
0	straight	mask_19b3	0,1,4,5,7,8,11,12	5	18815065	2.657444978266086e-07
0	straight	mask_19b5	0,2,4,5,7,8,11,12	15	18815065	7.9723349347982587e-07
0	straight	mask_19b6	1,2,4,5,7,8,11,12	10	18815065	5.3148899565321721e-07
0	straight	mask_19c7	0,1,2,6,7,8,11,12	1	18815065	5.3148899565321726e-08
0	straight	mask_19cd	0,2,3,6,7,8,11,12	1	18815065	5.3148899565321726e-08
0	straight	mask_19ce	1,2,3,6,7,8,11,12	1	18815065	5.3148899565321726e-08
0	straight	mask_19d3	0,1,4,6,7,8,11,12	290	18815065	1.5413180873943301e-05
0	straight	mask_19d6	1,2,4,6,7,8,11,12	12	18815065	6.3778679478386071e-07
0	straight	mask_19da	1,3,4,6,7,8,11,12	2	18815065	1.0629779913064345e-07
0	straight	mask_19e3	0,1,5,6,7,8,11,12	8	18815065	4.2519119652257381e-07
0	straight	mask_19e5	0,2,5,6,7,8,11,12	6	18815065	3.1889339739193036e-07
0	straight	mask_19e6	1,2,5,6,7,8,11,12	63	18815065	3.3483806726152688e-06
0	straight	mask_19ec	2,3,5,6,7,8,11,12	10	18815065	5.3148899565321721e-07
0	straight	mask_19f1	0,4,5,6,7,8,11,12	21	18815065	1.1161268908717563e-06
0	straight	mask_19f2	1,4,5,6,7,8,11,12	23	18815065	1.2224246900023996e-06
0	straight	mask_19f4	2,4,5,6,7,8,11,12	4	18815065	2.125955982612869e-07
0	straight	mask_19f8	3,4,5,6,7,8,11,12	1	18815065	5.3148899565321726e-08
0	straight	mask_1a1f	0,1,2,3,4,9,11,12	854	18815065	4.5389160228784751e-05
0	straight	mask_1a2f	0,1,2,3,5,9,11,12	51	18815065	2.7105938778314078e-06
0	straight	mask_1a37	0,1,2,4,5,9,11,12	78	18815065	4.1456141660950944e-06
0	straight	mask_1a3b	0,1,3,4,5,9,11,12	4	18815065	2.125955982612869e-07
0	straight	mask_1a3d	0,2,3,4,5,9,11,12	4	18815065	2.125955982612869e-07
0	straight	mask_1a3e	1,2,3,4,5,9,11,12	39	18815065	2.0728070830475472e-06
0	straight	mask_1a4f	0,1,2,3,6,9,11,12	6	18815065	3.1889339739193036e-07
0	straight	mask_1a57	0,1,2,4,6,9,11,12	14	18815065	7.4408459391450411e-07
0	straight	mask_1a5e	1,2,3,4,6,9,11,12	7	18815065	3.7204229695725206e-07
0	straight	mask_1a67	0,1,2,5,6,9,11,12	69	18815065	3.6672740700071991e-06
0	straight	mask_1a6b	0,1,3,5,6,9,11,12	6	18815065	3.1889339739193036e-07
0	straight	mask_1a6d	0,2,3,5,6,9,11,12	13	18815065	6.9093569434918247e-07
0	straight	mask_1a6e	1,2,3,5,6,9,11,12	19	18815065	1.0098290917411128e-06
0	straight	mask_1a73	0,1,4,5,6,9,11,12	128	18815065	6.8030591443611809e-06
0	straight	mask_1a75	0,2,4,5,6,9,11,12	37	18815065	1.9665092839169039e-06
0	straight	mask_1a76	1,2,4,5,6,9,11,12	87	18815065	4.62395426218299e-06
0	straight	mask_1a79	0,3,4,5,6,9,11,12	2	18815065	1.0629779913064345e-07
0	straight	mask_1a7a	1,3,4,5,6,9,11,12	1	18815065	5.3148899565321726e-08
0	straight	mask_1a7c	2,3,4,5,6,9,11,12	11	18815065	5.8463789521853896e-07
0	straight	mask_1a8f	0,1,2,3,7,9,11,12	7	18815065	3.7204229695725206e-07
0	straight	mask_1a9e	1,2,3,4,7,9,11,12	1	18815065	5.3148899565321726e-08
0	straight	mask_1aa7	0,1,2,5,7,9,11,12	3	18815065	1.5944669869596518e-07
0	straight	mask_1aae	1,2,3,5,7,9,11,12	1	18815065	5.3148899565321726e-08
0	straight	mask_1ab3	0,1,4,5,7,9,11,12	6	18815065	3.1889339739193036e-07
0	straight	mask_1ab5	0,2,4,5,7,9,11,12	2	18815065	1.0629779913064345e-07
0	straight	mask_1ab6	1,2,4,5,7,9,11,12	2	18815065	1.0629779913064345e-07
0	straight	mask_1abc	2,3,4,5,7,9,11,12	2	18815065	1.0629779913064345e-07
0	straight	mask_1ac7	0,1,2,6,7,9,11,12	12	18815065	6.3778679478386071e-07
0	straight	mask_1acd	0,2,3,6,7,9,11,12	1	18815065	5.3148899565321726e-08
0	straight	mask_1ace	1,2,3,6,7,9,11,12	5	18815065	2.657444978266086e-07
0	straight	mask_1ad3	0,1,4,6,7,9,11,12	3	18815065	1.5944669869596518e-07
0	straight	mask_1ad5	0,2,4,6,7,9,11,12	1	18815065	5.3148899565321726e-08
0	straight	mask_1ad6	1,2,4,6,7,9,11,12	1	18815065	5.3148899565321726e-08
0	straight	mask_1adc	2,3,4,6,7,9,11,12	2	18815065	1.0629779913064345e-07
0	straight	mask_1ae3	0,1,5,6,7,9,11,12	19	18815065	1.0098290917411128e-06
0	straight	mask_1ae5	0,2,5,6,7,9,11,12	21	18815065	1.1161268908717563e-06
0	straight	mask_1ae6	1,2,5,6,7,9,11,12	59	18815065	3.1357850743539818e-06
0	straight	mask_1ae9	0,3,5,6,7,9,11,12	1	18815065	5.3148899565321726e-08
0	straight	mask_1aea	1,3,5,6,7,9,11,12	5	18815065	2.657444978266086e-07
0	straight	mask_1af1	0,4,5,6,7,9,11,12	8	18815065	4.2519119652257381e-07
0	straight	mask_1af2	1,4,5,6,7,9,11,12	24	18815065	1.2755735895677214e-06
0	straight	mask_1af4	2,4,5,6,7,9,11,12	26	18815065	1.3818713886983649e-06
0	straight	mask_1af8	3,4,5,6,7,9,11,12	2	18815065	1.0629779913064345e-07
0	straight	mask_1b17	0,1,2,4,8,9,11,12	155	18815065	8.2380794326248671e-06
0	straight	mask_1b1b	0,1,3,4,8,9,11,12	2	18815065	1.0629779913064345e-07
0	straight	mask_1b1e	1,2,3,4,8,9,11,12	3	18815065	1.5944669869596518e-07
0	straight	mask_1b27	0,1,2,5,8,9,11,12	19	18815065	1.0098290917411128e-06
0	straight	mask_1b2b	0,1,3,5,8,9,11,12	1	18815065	5.3148899565321726e-08
0	straight	mask_1b2d	0,2,3,5,8,9,11,12	2	18815065	1.0629779913064345e-07
0	straight	mask_1b2e	1,2,3,5,8,9,11,12	1	18815065	5.3148899565321726e-08
0	straight	mask_1b33	0,1,4,5,8,9,11,12	22554	18815065	0.0011987202807962661
0	straight	mask_1b35	0,2,4,5,8,9,11,12	232	18815065	1.2330544699154641e-05
0	straight	mask_1b36	1,2,4,5,8,9,11,12	140	18815065	7.4408459391450415e-06
0	straight	mask_1b39	0,3,4,5,8,9,11,12	1	18815065	5.3148899565321726e-08
0	straight	mask_1b3a	1,3,4,5,8,9,11,12	7	18815065	3.7204229695725206e-07
0	straight	mask_1b3c	2,3,4,5,8,9,11,12	1	18815065	5.3148899565321726e-08
0	straight	mask_1b47	0,1,2,6,8,9,11,12	2	18815065	1.0629779913064345e-07
0	straight	mask_1b4e	1,2,3,6,8,9,11,12	1	18815065	5.3148899565321726e-08
0	straight	mask_1b53	0,1,4,6,8,9,11,12	1382	18815065	7.3451779199274628e-05
0	straight	mask_1b55	0,2,4,6,8,9,11,12	25	18815065	1.3287224891330431e-06
0	straight	mask_1b56	1,2,4,6,8,9,11,12	6	18815065	3.1889339739193036e-07
0	straight	mask_1b63	0,1,5,6,8,9,11,12	98	18815065	5.208592157401529e-06
